post_id,title,link,company,salary,date,description
543,IT Consultant (Enterprise Technology),https://sg.indeed.com/rc/clk?jk=097e1fc84dd4f88b&fccid=79fb23eb63b924c2&vjs=3,HANBAOBAO PTE. LTD.,$4500 - $6000,4 days ago,"Be the Subject Matter Expert for the Enterprise Technology Platform – including the various business intelligence & reporting system (SSRS, PowerBI), ERP,…"
544,IT Specialist (Application),https://sg.indeed.com/company/Tokyo-Electron-Singapore-Pte-Ltd/jobs/IT-Specialist-064722ce320d4e98?fccid=0c7fbe7425c30cad&vjs=3,Tokyo Electron Singapore Pte Ltd,,9 days ago,To provide 1st and 2nd Level support for business applications issues.Ensure timely resolve of requests and issues.Knowledge on SAP S4/Hana is a plus.
545,"Executive/Senior Executive, IT Audit",https://sg.indeed.com/rc/clk?jk=95876d5eca984894&fccid=393c153b8fab0555&vjs=3,CAPITALAND INVESTMENT LIMITED,$3500 - $4500,9 days ago,"You will report to Head, Group Internal Audit.As part of a team who contributes to the ongoing effectiveness of the Group, you will conduct operational and IT…"
546,"Business Analyst / Senior Analyst, Customer Experience",https://sg.indeed.com/rc/clk?jk=a7149314e1ea0691&fccid=d568938f37a96d47&vjs=3,Marina Bay Sands,$19 - $19,11 days ago,"Proficient in survey software platforms like MS Forms, Survey Monkey or Qualtrics is mandatory.Supports the CX Manager in managing the customer survey platform…"
547,"Software Engineer - Currencies and Emerging Markets, Associa...",https://sg.indeed.com/rc/clk?jk=5db1f7ff0af70df2&fccid=aaf3b433897ea465&vjs=3,"JPMorgan Chase Bank, N.A.",,7 days ago,Focus on testing through the entire development cycle to produce reliable and maintainable software.BS/BA degree with at least 4 years of software engineering…
548,Software Engineer (Core),https://sg.indeed.com/rc/clk?jk=ffbbd44a040822ad&fccid=dcfcf438ca85722c&vjs=3,Thunes,,11 days ago,"Deliver high quality, testable, secure, readable, scalable and documented software.Participate in the design, implementation and shipping of new products to…"
549,AS400/ RPG ANALYST PROGRAMMER,https://sg.indeed.com/rc/clk?jk=e750524f5241eb68&fccid=df932c63778eba2a&vjs=3,D L RESOURCES PTE LTD,$4000 - $7000,8 days ago,"Minimum 3 years of application software experience is preferred.Perform system impact analysis, technical design and development of banking applications."
550,IT Risk and Information Security Officer,https://sg.indeed.com/rc/clk?jk=111fdcf2df0a6d08&fccid=09f378e550dc5113&vjs=3,FULLERTON FUND MANAGEMENT COMPANY LTD.,$7000 - $10000,9 days ago,"We help clients, including government entities, sovereign wealth funds, pension plans, insurance companies, private wealth and retail, from the region and…"
551,Trainee Software developer(.Net) for IT Fresh Graduates,https://sg.indeed.com/rc/clk?jk=379fd5192d1f3d04&fccid=ccd32f626fb21bb9&vjs=3,COLLABERA TECHNOLOGIES PTE. LTD.,$2500 - $3500,4 days ago,"Fresh graduate (Degree/Diploma) Diploma / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent."
552,System Analyst-MSCRM,https://sg.indeed.com/rc/clk?jk=fb462616c08ca719&fccid=8349d8492a1b36da&vjs=3,WEB SYNERGIES (S) PTE LTD,$6000 - $8500,9 days ago,"Assist project technical delivery/development manager for planning, developing, tracking, implementing Microsoft Dynamics CRM application."
553,IT Solutions Project Manager,https://sg.indeed.com/company/Metropolitan-Wireless-International/jobs/IT-Solution-Project-Manager-874dd90d3bc5aab6?fccid=d9d0bafc09731015&vjs=3,Metropolitan Wireless International,$4000 - $5500,5 days ago,"O Responsible for the entire project development cycle, including requirement, design, development, testing, deployment, acceptance, and warranty."
554,IT Analyst (Mfg Ind./5 days/East Area),https://sg.indeed.com/rc/clk?jk=27e45210f2391454&fccid=9b5d24d6b512f96f&vjs=3,TEMPSERV PTE. LTD.,$3000 - $5000,9 days ago,"To analyse user requirements and design, develop, implement and maintain computer applications to support and assist users to meet their business objectives…"
555,3 Months Assistant (IT) / 3 days per week / 8.30am - 12.30pm,https://sg.indeed.com/rc/clk?jk=fc25841c9055a1ac&fccid=f8a343bfd51f34ec&vjs=3,Office Secretaries,,4 days ago,Upload Phoenix e-learning courses on Percipio for internal and external users.Manage the administration of the courses and troubleshoot user access issues.
556,IT Sales Executive,https://sg.indeed.com/rc/clk?jk=bfebe13f5086ebfd&fccid=dd616958bd9ddc12&vjs=3,Recruit Expert Pte Ltd,$5000 - $5000,9 days ago,Manage new and existing accounts to drive sales revenue growth.Prepare and submit bids documents and proposals.Diploma in IT or equivalent.
557,Onsite IT support,https://sg.indeed.com/rc/clk?jk=fec577fd48a20bf1&fccid=14c5dc1981ceac75&vjs=3,GMP Group,,3 days ago,"To perform simple first level troubleshooting on MS 365, Sharepoint, WebEX, iPhone support.Diploma / Degree in Information Technology, Computer Science,…"
558,IT Sales Executive,https://sg.indeed.com/rc/clk?jk=dfaf4dc5d3cc7d35&fccid=f6cee04028efa976&vjs=3,EFUSION TECHNOLOGY PTE. LTD.,$2500 - $5000,11 days ago,"The role will be primarily responsible to handle business development, marketing and sales activities with emphasis placed on business pipeline expansion,…"
559,Business System Analyst,https://sg.indeed.com/rc/clk?jk=86f07d3b73786b5f&fccid=303de80aa2803897&vjs=3,SWIRE SHIPPING PTE. LTD.,$4000 - $6000,13 days ago,"This role is responsible for the cross-functional analysis of the business requirements for improving processes and systems, applications support, and…"
560,IT Manager,https://sg.indeed.com/rc/clk?jk=6fed16c42c8de05a&fccid=8b8f95f7a8b0e470&vjs=3,SINGAPORE POST LIMITED,$5500 - $6000,9 days ago,The selected candidate should also be responsible in onboarding both customers and service providers and shall lead a team of Systems Analysts and Developers.
561,Content Creator Intern - Computers and IT,https://sg.indeed.com/rc/clk?jk=3a36659ac91fa686&fccid=331dac913e5f1db6&vjs=3,Zaurac Technologies Pte Ltd,,15 days ago,"Flexible Start, For At Least 6 Months.We are looking for a Presentation Designer who has a passion for design and an eye for detail – must also have an…"
562,System Administrator ( Window/Linux),https://sg.indeed.com/rc/clk?jk=fce16a2cbc8ff41f&fccid=87f908f34938ef76&vjs=3,ALPSOFT TECHNOLOGIES PTE. LTD.,$4500 - $6500,11 days ago,"Looking for window server support/ Unix support.Responsible for operational support (Incident management, Change management, Problem management), front-line…"
563,IT Business Analysis Manager,https://sg.indeed.com/rc/clk?jk=3c040fd1d4c52d04&fccid=4d9aed55f7246c0a&vjs=3,LOUIS DREYFUS COMPANY ASIA PTE. LTD.,$7500 - $10000,12 days ago,"Conducting gaps analyses between the as-is and to-be processes, identifying gaps with existing system functionalities, reports, and controls."
564,System Analyst for IT Solution - Contract = 12 months,https://sg.indeed.com/rc/clk?jk=7bd08e7e7620e5cd&fccid=3376355cceaae707&vjs=3,ZENITH INFOTECH (S) PTE LTD.,$7000 - $8000,3 days ago,"Collaborate with business and IT to analyse, elicit and review business requirements.Participate and contribute to technical solutioning and architecture…"
565,"AVP, System Analyst",https://sg.indeed.com/rc/clk?jk=984b0f5884daa973&fccid=b1ace17c9d00764e&vjs=3,United Overseas Bank Limited,,3 days ago,"Drive Requirements Lifecycle - From abstract product vision all the way to detailed functional requirements, system integration, and business processes required…"
566,"IS/IT Operational Excellence Analyst, Asia",https://sg.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbLEAfUJ_8-EnULjJ15l1k6LfB5RD9Ew3x4SlXgqMri8qzijF5DizICNB4rWW0hxi9xpqcA576tGSfqLHc3xBDjNP_VTPu_PpUuIIpPXWxEwsETfoAFrNt0yAyJHJ9b0r-M2tWZC3fS6QDb_Y43rmSWZAkU2WO6hUsls9He8k7hylS226hjj99G32P4JyAUAoEkAdyC8kvUhV3srhTXiNV092iDNDw8R7NXtoeOBV9pmk49dFb0T0VPd378QNTgysyf_4nhH-iSydJs7J0XDnxNNKIau0DPQopVCwlrrJLex-COWyQYPQDgS3u5TI4mHq_Z99oZ3ccmU21imocsO_6mNJsrXNjuTU51wzTfNKBSKRF2LtotQTBKQW2WXelyCBl56acWNIqmvIr931XDj5ITb2aYmFQbJi7WewrQO4WV9GQ9hYgzmE4idaCiIrBErADx1-A5ixNIBLEZaOD7jac-IVh9kWqtNnjTIxB-h4BElhsY5uGozwLhfaZ8YgQlIlmrSpvtcggWDThTBao1X0kLB6yVqCZIUPTRsGPZf4CyqkhbARE_xVG9Fpnd-8kia6GpGz-_1UwkoxNp969RpGAUZRJEb6aqjeiruxrgtTnIhtJ_PvRFrnWSmOAXvkCSxYF945_ZVd6Z2alMbPvhMJZ&p=14&fvj=0&vjs=3,Experis Singapore,,4 days ago,"The main tasks & responsibilities are: Identifying waste, evaluating and recommending improvement opportunities to implement Lean ITContribute to the…"
567,Junior Frontend Developer,https://sg.indeed.com/rc/clk?jk=b0166a674abceb53&fccid=8869e3c850afe3c2&vjs=3,COINUT PTE. LTD.,$3000 - $7000,9 days ago,"Bachelor's Degree in computer science, software engineering, or similar.This is a 3-month contract role and is responsible for implementing visual and…"
568,IT Desktop Support,https://sg.indeed.com/rc/clk?jk=1a39db06063e4b66&fccid=6f256d9c064eaeaf&vjs=3,ScienTec Consulting,$6000 - $6000,10 days ago,"Plan, monitor, and record hardware assets and/or software license to make sure they comply with vendor contracts for different scientific software tools."
569,Junior Java Developer,https://sg.indeed.com/rc/clk?jk=e29bb0ecf41750e8&fccid=c493bbed0da2d84b&vjs=3,Startin Point Pte. Ltd.,,12 days ago,"Required to perform quality assurance & ensure the software which meets the expected results.﻿Knowledge in J2EE Application Development, Database Technologies,…"
570,"IT Director, Infrastructure",https://sg.indeed.com/rc/clk?jk=d830ca1d777e0aad&fccid=3f3e1130b169c1a2&vjs=3,HAYS SPECIALIST RECRUITMENT PTE. LTD.,$12000 - $15000,3 days ago,"You will lead the IT Department and oversee IT direction globally, developing strategic IT policies for Infrastructure services."
571,IT DevOps Specialist,https://sg.indeed.com/rc/clk?jk=833375116208d82f&fccid=b8074b8025c787a5&vjs=3,BIOTRONIK,,11 days ago,"In order to provide standardized services, he/she executes client harmonization projects throughout the region in close alignment with the Center of Expertise …"
572,Senior IT Infrastructure Project Manager,https://sg.indeed.com/rc/clk?jk=e3861fb9fa52761a&fccid=bf422d4af99309b2&vjs=3,Allianz Technology,,4 days ago,This is a Senior Infrastructure Project Manager position in the Allianz Technology Data Center team which requires in-depth knowledge of Data Center Migration…
573,IT Field Service Tech,https://sg.indeed.com/rc/clk?jk=3fce933606c430cf&fccid=be240c643a8631c5&vjs=3,Micron Technology,,10 days ago,Work in a team that provide global Level 1 support to IT Incidents and Service Requests to minimize interruption to factories and maintain high level of…
574,IT Auditor,https://sg.indeed.com/rc/clk?jk=e955cf05bc6f5a1d&fccid=f01c2f55ec3054bf&vjs=3,Robert Walters,,10 days ago,"This person will execute audit activities - flag potential risks and recommendations, and work with other teams to implement best practices."
575,IT Specialist (Automation),https://sg.indeed.com/rc/clk?jk=075ce103b3cd2eea&fccid=6f256d9c064eaeaf&vjs=3,ScienTec Consulting,,11 days ago,We are seeking a developer to design and develop last mile applications to enhance user productivity for daily operations related to IT infrastructure system…
576,IT Project Analyst,https://sg.indeed.com/company/Good-Job-Creations-Pte-Ltd/jobs/IT-Project-Analyst-a4d4bc0a1e428266?fccid=ee772c366e311477&vjs=3,Good Job Creations Pte Ltd,,2 days ago,Manage Global project implementation at overseas countries sites for the Company Customers.Communication window in IT for assigned Logistics projects.
577,Business System Analyst,https://sg.indeed.com/rc/clk?jk=10b3c97d80cc9ecc&fccid=f01c2f55ec3054bf&vjs=3,Robert Walters,,4 days ago,"Reporting to the Business Intelligence Manager, you will play an important role to deliver implementation of analytics platform and provide regular application…"
578,IT Support,https://sg.indeed.com/rc/clk?jk=a72d7fefe0ca7916&fccid=196b878242bdc6d4&vjs=3,ASIACLOUD SOLUTIONS PRIVATE LIMITED,$2500 - $3000,10 days ago,Salary will commensurate with experience and ability to perform.Provide 1st/2nd level remote/onsite support for IT technical request and desktop system support…
579,Lab IT Engineer (Pharma) - Contract,https://sg.indeed.com/rc/clk?jk=d217d6083ba95f54&fccid=ab6e7d3351219c82&vjs=3,PSC BIOTECH PTE. LTD.,$4000 - $5500,6 days ago,"Under the supervision of the Lab Operation Lead/Project Lead, the project engineer is responsible for supporting execution of project initiatives across all…"
580,"Onboarding Support Analyst, Client Licensing",https://sg.indeed.com/rc/clk?jk=d6a71ab19c1cfd07&fccid=a3f737e511d9fc8c&vjs=3,Visa,,3 days ago,"Minimum 5 years of work experience in a business analyst role in software or financial services.We are trusted partners to Visa’s clients, providing expertise…"
581,Senior Software Engineer (CPS),https://sg.indeed.com/company/Rakuten-Asia-Pte-Ltd/jobs/Senior-Software-Engineer-0c1d4b59feeeaf14?fccid=5e50810dc475b1eb&vjs=3,Rakuten Asia Pte Ltd,$8500 - $8500,2 days ago,"Analyze and understand user requirements to envision strong technical solutions.Write production level, scalable Java/J2EE code to enable business driving…"
582,Software Engineer,https://sg.indeed.com/rc/clk?jk=f0643783f661b6f1&fccid=0ee20b6e96a9441f&vjs=3,CSE-ITS PTE. LTD.,$3000 - $5000,5 days ago,"Contribute to all aspects of the product development life cycle.Candidate mustpossess at least a Diploma or Degree in Engineering (Electrical/Electronic),…"
583,Staff Software Engineer,https://sg.indeed.com/rc/clk?jk=602d6e4ae044a98f&fccid=1fb29bff282fedeb&vjs=3,CXC SINGAPORE PTE. LTD.,$10000 - $15000,11 days ago,"Our client is looking for a Staff Software Engineer who is responsible for the implementation, quality assurance, and development of our client's web/ mobile…"
584,"Avaloq Analyst, Software Developer",https://sg.indeed.com/rc/clk?jk=338030ca0b08f141&fccid=f994cdc6c31a1cf3&vjs=3,SYNPULSE SINGAPORE PTE. LTD.,$3800 - $5000,4 days ago,"Parameterize Avaloq software, including business modules.Analysis on the needs and issues of the client through interviews and workshops."
585,Machinist - Level 1,https://sg.indeed.com/rc/clk?jk=785865aa1fe53755&fccid=50208b5bf45ee3b8&vjs=3,Honeywell,,11 days ago,You will fabricate and inspect product to ensure the highest quality product is provided to our customers.You will be responsible for your work area to ensure…
586,Software QA Test Engineer,https://sg.indeed.com/rc/clk?jk=50a41a0b1fcbc5c3&fccid=994c9772eeecc603&vjs=3,ORASTREAM PRIVATE LIMITED,$4000 - $5000,12 days ago,"Lead software QA responsibilities and roles related to software applications testing, including interaction with the product owner, software developers and…"
587,IT Application Engineer,https://sg.indeed.com/rc/clk?jk=9cb55b401a607b33&fccid=ba10c26e956df539&vjs=3,AKRIBIS SYSTEMS PTE. LTD.,$3000 - $6000,5 days ago,"Manage external vendor in maintaining the IT infrastructure and software in the company, including server, firewall, switches, personal computers, and any other…"
588,Service Desk Engineer,https://sg.indeed.com/company/ITCAN-Pte-Ltd/jobs/Service-Desk-Engineer-6424ee48f3b07695?fccid=dac85444d99b91d5&vjs=3,ITCAN Pte Ltd,$2000 - $3000,3 days ago,"Installation, support and troubleshooting of software, hardware, and peripheral device.Responsible for 1st level troubleshooting in Operating system Managing…"
589,Analyst Programmer,https://sg.indeed.com/rc/clk?jk=3ae338b8bc6e4d3b&fccid=f8696a5e815c7dd0&vjs=3,ASM TECHNOLOGY SINGAPORE PTE LTD,$3500 - $4500,4 days ago,"Design and develop in-house software applications to improve operation efficiency.Min. Degree in Software Engineering, or other Engineering disciplines with…"
590,IT Onboarding Specialist,https://sg.indeed.com/company/EPG-Group/jobs/IT-Onboarding-Specialist-7c9bf4ac97aca171?fccid=f34405292b7f0334&vjs=3,EPG Group,$45 - $56,13 days ago,You’ll serve as frontline support for end user on- and off-boarding.Hardware/software configuration and shipping facilitation of employee-assigned computers.
591,Network Engineer,https://sg.indeed.com/rc/clk?jk=2f51a00857c71644&fccid=e63bd2b167c605dd&vjs=3,ECTIVISE SOLUTIONS PTE. LTD.,$4000 - $6500,4 days ago,"Assist in Planning and Implementation of local area networks and wifi networks.Take ownership of equipment under care, including capacity planning and…"
592,IT Service Delivery,https://sg.indeed.com/rc/clk?jk=b8eda69f4013b15f&fccid=6d43808dd85ba3b7&vjs=3,G&M PTE. LTD.,$5000 - $9000,2 days ago,He/she will participate in projects that play an important and major role in shaping how our customers will interact with us.NET Core will be added advantage.
593,IT Manager,https://sg.indeed.com/rc/clk?jk=895ac7c98b884c88&fccid=a53274871a96e632&vjs=3,People Profilers,,5 days ago,Manage the project team to provide quality support services to customers and ensure that issues and enhancements are addressed promptly and effectively.
594,IT Security Administrator,https://sg.indeed.com/rc/clk?jk=f646da596b20b6d3&fccid=8645cd6f9a989c48&vjs=3,PERSOLKELLY SINGAPORE PTE. LTD.,$2500 - $4000,12 days ago,Perform day to day Administration task of tools.Preform periodic version upgrade of tools.Work with Security team to fix vulnerabilities identified in tools …
595,Regional IT Solution Sales,https://sg.indeed.com/rc/clk?jk=0ad9397cf1b51ff8&fccid=b09f06bd088b8e64&vjs=3,Platform&Co Pte Ltd,,10 days ago,"They are currently seeking a Regional Sales Manager for storage solutions based in Singapore, to design and execute sales strategies within the Asia region."
